odid	tag	count
51520100	sport:boxing	1
51740100	advertising	1
51740100	amy adams	1
51740100	disabled villain	1
51740100	hysterical	1
51740100	romany malco	1
51740100	saving silverman part deux	1
51740100	uncomfortable	1
51740100	zach braff	1
51830100	'stop wanking	1
51830100	adapted from:book	1
51830100	allegorical	1
51830100	apocalypse	2
51830100	based on a book	7
51830100	blindness	6
51830100	clearplay	2
51830100	difficult to watch	1
51830100	easily confused with other movie(s) (title)	1
51830100	epidemic	12
51830100	fernando meirelles	1
51830100	gael garc„É‚≠a bernal	1
51830100	gael garc„ÉÊí„Ç‚≠a bernal	1
51830100	good concept	6
51830100	hard to watch	1
51830100	hollow	2
51830100	julianne moore	4
51830100	mark ruffalo	3
51830100	or you'll go...too late'	1
51830100	poorly realized	2
51830100	psychological	4
51830100	r	1
51830100	rape	4
51830100	rate down	1
51830100	saramago	2
53010100	based on a book	4
53010100	career	2
53010100	celebrity	2
53010100	clearplay	1
53010100	different	1
53010100	dvd	1
53010100	gillian anderson	2
53010100	jeff bridges	3
53010100	journalism	2
53010100	kirsten dunst	4
53010100	megan fox	5
53010100	nudity (full frontal - notable)	1
53010100	nudity (topless)	1
53010100	r	1
53010100	simon pegg	10
53010100	success	2
53250100	bad copy of saw	3
53250100	bob*ola	1
53250100	stupid people	2
53250100	torture	1
54040100	anti-hero	1
54040100	john dahl	1
54040100	protagonist is a recovering alcoholic	1
54040100	protagonist is an assassin	2
54100100	bollocks	1
54100100	fangs	1
54100100	female vampire	1
54100100	gratuitous sex	2
54100100	heroine in tight suit	2
54100100	i don't know	1
54100100	i guess nude terminators can't kill a really bad film	1
54100100	kristanna loken	1
54100100	medieval	1
54100100	mediocre plot	1
54100100	nudity (topless - notable)	1
54100100	nudity (topless)	3
54100100	poorly directed	1
54100100	slash	2
54100100	unconvincing action scenes	1
54100100	uwe boll	2
54100100	uwe boll sucks	1
54100100	vampire	3
54100100	vampires	2
54100100	video game adaptation	3
54100100	videogame	2
54810100	17th century	4
54810100	18th century	7
54810100	alan rickman	6
54810100	artistic	15
54810100	awkward	1
54810100	based on a book	9
54810100	ben whishaw	5
54810100	bgab lrc	1
54810100	cannibalism	6
54810100	clearplay	2
54810100	creativity	10
54810100	different view	1
54810100	dustin hoffman	11
54810100	france	1
54810100	good setting	1
54810100	grasse	1
54810100	great soundtrack	3
54810100	historical	1
54810100	jus+san	1
54810100	murder	4
54810100	nudity (topless - notable)	4
54810100	nudity (topless)	7
54810100	obsession	9
54810100	on dvr	1
54810100	orgy	5
54810100	over-the-top ending	1
54810100	owned	1
54810100	perfume	5
54810100	period piece	1
54810100	r	1
54810100	read the book instead	1
54810100	ridiculous ending	2
54810100	scent	4
54810100	senses	2
54810100	sensuality	5
54810100	serial killer	16
54810100	sexuality	6
54810100	thriller	3
54810100	tom tykwer	2
54810100	tumey's dvds	1
54810100	waste of time	1
54810100	waterboarding	1
54810100	weird	3
57490100	aliens	2
57490100	amanda peet	1
57490100	cgi	1
57490100	evan rachel wood	1
57490100	good moral to the story	2
57490100	humans as the evil side	2
57490100	sci-fi	1
57490100	stereoscopic 3-d	1
57490100	too simplistic	1
57490100	very nice animation	1
59180100	beau bridges	2
59180100	berlin	1
59180100	cate blanchett	3
59180100	clearplay	1
59180100	george clooney	5
59180100	historical	1
59180100	intrigue	1
59180100	mystery	1
59180100	nudity (topless - brief)	2
59180100	oscar bait	1
59180100	oscar nom 2007	1
59180100	perrot library	1
59180100	potential oscar nom	1
59180100	potsdam conference	1
59180100	pretentious	1
59180100	r	2
59180100	retro	1
59180100	steven soderbergh	2
59180100	tobey maguire	4
59180100	war criminal	1
59180100	world war ii	4
59180100	wwii	2
60110100	clearplay	1
60110100	courtroom	2
60110100	jury trial	1
60110100	la cosa nostra	1
60110100	law	1
60110100	mafia	2
60110100	new york	1
60110100	organized crime	3
60110100	r	1
60110100	rudy guiliani	1
60110100	sidney lumet	1
60110100	true story	2
60110100	vin diesel	1
60230100	baseball	1
60230100	bgab lrc	1
60230100	bob*ola	1
60230100	movie to see hd	1
60230100	rachael leigh cook	1
60310100	bgab lrc	1
60310100	blindfold	1
60310100	douglas mcgrath	1
60310100	gwyneth paltrow	1
60310100	lee pace	1
60310100	murder	1
60310100	r	2
60310100	rated-r	1
60310100	sigourney weaver	4
60310100	truman capote	5
60310100	tumey's dvds	1
61500100	bad even for me	1
61500100	more like skankwalkers	2
61500100	werewolf	2
62540100	19th century	1
62540100	clearplay	1
62540100	history	1
62540100	massacre	1
62540100	mormon	1
62540100	native americans	1
62540100	r	1
62540100	religion	1
62540100	truth about mormon history	1
62540100	utah	1
62560100	bill hader	1
62560100	bob odenkirk	1
62560100	funny	1
62560100	hilarious	1
62560100	pregnancy	1
62560100	to see	1
62560100	will arnett	2
62560100	will forte	2
67470100	action	1
67470100	b-movie	3
67470100	competition	1
67470100	dumb but funny	2
67470100	easily confused with other movie(s) (title)	1
67470100	geek	1
67470100	geeks	1
67470100	heroine	2
67470100	hot girls!	3
67470100	ludicrous	1
67470100	martial arts	4
67470100	needles	1
67470100	ninja	1
67470100	princess	2
67470100	statue	1
67470100	stupid but funny	3
67470100	surveillance	1
67470100	teen movie	1
67470100	video game adaptation	5
67470100	volleyball	1
67470100	wuxia	1
68160100	afterlife	16
68160100	alternate reality	11
68160100	based on a book	2
68160100	based on a short story	2
68160100	black comedy	10
68160100	bob*ola	1
68160100	cerebral	1
68160100	cinematography	4
68160100	croatian	1
68160100	cult	5
68160100	cult film	8
68160100	dark	1
68160100	dark comedy	19
68160100	divx	1
68160100	etgar keret	2
68160100	eugene hutz	2
68160100	gogol bordello	1
68160100	goran dukic	2
68160100	great music	2
68160100	instant view	1
68160100	jewish	1
68160100	magic realism	3
68160100	miracles	4
68160100	music	3
68160100	no_fa_ganes	1
68160100	nudity (topless)	7
68160100	quirky	20
68160100	romance	3
68160100	romantic drama	1
68160100	russian	3
68160100	russian accent	4
68160100	shannyn sossamon	4
68160100	shea whigham	1
68160100	some blood	2
68160100	suicide	17
68160100	surreal	1
68160100	though provoking	3
68160100	to see	1
68160100	to see: suicide	1
68160100	tom waits	11
68160100	touching	7
68160100	will arnett	2
71810100	1950s	9
71810100	1950s housewives	2
71810100	absent fathers	1
71810100	andrew currie	1
71810100	billy connolly	3
71810100	black comedy	2
71810100	canadian	7
71810100	carrie-anne moss	5
71810100	clearplay	1
71810100	clever	3
71810100	comedy	5
71810100	fascism	2
71810100	filmed in kelowna bc	1
71810100	k'sun ray	1
71810100	life & death	1
71810100	living dead	1
71810100	no nudity	1
71810100	no sex scenes	1
71810100	post-apocalyptic	7
71810100	r	1
71810100	satire	6
71810100	satirical	1
71810100	slavery	1
71810100	social commentary	6
71810100	witty	3
71810100	zombies	14
79650100	character drama	1
79650100	decent characterization	1
79650100	disambiguation:rise/up	1
79650100	easily confused with other movie(s) (title)	1
79650100	not terrifying	1
79650100	nudity (topless)	1
79650100	slow pacing	1
79650100	vampires	2
83460100	acting	1
83460100	amazing photography	4
83460100	animation	2
83460100	bab cinema	1
83460100	black and white	1
83460100	boring plot	2
83460100	cgi b/w	1
83460100	clearplay	1
83460100	film noir	3
83460100	graphic	3
83460100	less than 300 ratings	1
83460100	paris	1
83460100	r	1
83460100	stylized	1
83460100	superficial plot	2
83460100	to see	1
92030100	avant garde	1
92030100	bd-r	1
92030100	black and white	1
92030100	bleak	1
92030100	compassionate	1
92030100	criterion	1
92030100	den fungerer meget som en samling af gode scener i sig selv, frem for „©t sammensat narrativ	1
92030100	den svinger lidt mellem super gode scener og mindre interessante passager, jf. vurdering	1
92030100	french	1
92030100	hovedpersonen er simpelthen s„• smuk og s„∏d. den langsomme udforskning af hende, uden at der altid	1
92030100	jean-luc godard	3
92030100	melancholy	1
92030100	reflective	1
92030100	urbane	1
101070100	clearplay	1
101070100	journalist	2
101070100	perrot library	1
101070100	r	1
101070100	seen 2015	1
101070100	vera farmiga	1
104430100	comedy	1
104430100	family	1
104430100	magical nanny	1
104560100	adapted from:book	2
104560100	adapted from:tv series	1
104560100	author:candace bushnell	1
104560100	based on a tv show	2
104560100	bechdel test:pass	1
104560100	redbox	1
104560100	sarah jessica parker	1
104560100	setting:abu dhabi	1
104890100	1950s	5
104890100	alcoholism	4
104890100	based on a book	7
104890100	beautiful woman	2
104890100	caribbean	6
104890100	drug abuse	4
104890100	drugs	1
104890100	hunter s. thompson	5
104890100	johnny depp	5
104890100	journalism	7
104890100	journalist	1
104890100	latin america	4
104890100	puerto rico	5
104890100	rich people	3
105130100	family	1
105130100	oppl	1
105130100	reviewed	1
105240100	acting	1
105240100	action	73
105240100	adventure	2
105240100	alternate reality	193
105240100	amazing execution	1
105240100	ambiguous ending	16
105240100	ambition	1
105240100	an excellent socio fantasy movie	1
105240100	arbitrary	1
105240100	bathtub	1
105240100	bd-video	1
105240100	bechdel test:fail	1
105240100	big budget	16
105240100	blockbuster	1
105240100	boring	1
105240100	boring after 2/3	4
105240100	br	1
105240100	broken characters	1
105240100	cartoon	1
105240100	cerebral	35
105240100	christopher nolan	58
105240100	cillian murphy	11
105240100	cinematography	12
105240100	classical	2
105240100	clever	51
105240100	cliche	1
105240100	cobb's wife	2
105240100	cognitive psychology	1
105240100	complex	6
105240100	complicated	97
105240100	complicated plot	3
105240100	computer	1
105240100	confusing	1
105240100	confusing plot	7
105240100	convoluted	1
105240100	coughing blood	1
105240100	creative	1
105240100	dead wife	2
105240100	deep	1
105240100	dileep rao	3
105240100	director-screenwriter	1
105240100	do zassania	1
105240100	drama	20
105240100	drams	1
105240100	dream	13
105240100	dream within a dream	13
105240100	dreaming	1
105240100	dreamlike	72
105240100	dreams	73
105240100	dull	1
105240100	editing	4
105240100	ellen page	46
105240100	ending	4
105240100	ensemble cast	24
105240100	epic	4
105240100	erlend's dvds	1
105240100	excellent soundscore	1
105240100	exciting	1
105240100	familiar experience	1
105240100	fanciful	1
105240100	fantasy	25
105240100	fast paced	3
105240100	flare gun	1
105240100	fresh	1
105240100	game	1
105240100	godfather-godson relationship	1
105240100	great cast	7
105240100	great soundtrack	40
105240100	guilt	1
105240100	hans zimmer	13
105240100	happy ending	2
105240100	heist	48
105240100	hollywood	1
105240100	hughbar	1
105240100	hugo award	1
105240100	hyped	1
105240100	ideas	1
105240100	imagination	4
105240100	imaginative	9
105240100	imax dmr	1
105240100	imdb top 250	9
105240100	implausible	1
105240100	inception	1
105240100	inconsistencies	2
105240100	inconsistent	1
105240100	innovative	2
105240100	intellectual	60
105240100	intelligent scifi	5
105240100	intense	23
105240100	interesting	9
105240100	interesting story	1
105240100	intrigued	1
105240100	inventive	1
105240100	j netflix	1
105240100	joseph gordon-levitt	39
105240100	jus+san	1
105240100	justice	1
105240100	keeps you wondering	1
105240100	ken watanabe	11
105240100	kenya	1
105240100	layered	1
105240100	leonardo di caprio	1
105240100	leonardo dicaprio	130
105240100	life sense	1
105240100	long	9
105240100	los angeles	2
105240100	lucid dreaming	1
105240100	makes you think	12
105240100	marion cotillard	11
105240100	memasa's movies	1
105240100	memory	27
105240100	memory loss	1
105240100	menswear - outstanding	1
105240100	metaphisics	1
105240100	michael caine	28
105240100	mind games	10
105240100	mindfuck	107
105240100	mindfuck movie	1
105240100	mirrors	1
105240100	mtstery	1
105240100	multiple interpretations	40
105240100	multiple realities	10
105240100	music	12
105240100	mystery	2
105240100	nolan	4
105240100	nonsensical	2
105240100	not available from netflix streaming	1
105240100	open ending	10
105240100	original	10
105240100	original plot	10
105240100	orriginal screenplay	1
105240100	paris	12
105240100	pete postlethwaite	1
105240100	pg-13	1
105240100	pg-13:action	1
105240100	pg-13:violence	1
105240100	philosophy	53
105240100	philosophy of life	1
105240100	plot	1
105240100	plot holes	2
105240100	plot twist	9
105240100	predictable	10
105240100	pretentious	2
105240100	psychological	31
105240100	psychology	24
105240100	questions reality	7
105240100	rate down	1
105240100	reality	1
105240100	regret	1
105240100	sci fi	2
105240100	sci-fi	104
105240100	science fiction	19
105240100	score	1
105240100	screenplay	1
105240100	script	2
105240100	sedation	1
105240100	seen 2010	1
105240100	seen more than once	1
105240100	sentimental	5
105240100	short-term memory loss	3
105240100	slow motion	1
105240100	sophisticated	1
105240100	sound design	2
105240100	soundtrack	14
105240100	special effects	9
105240100	spinning top	1
105240100	story	1
105240100	subconscious	7
105240100	surreal	137
105240100	suspense	45
105240100	sydney	1
105240100	talky	1
105240100	thought-provoking	141
105240100	thoughtful	2
105240100	thriller	22
105240100	time	1
105240100	time relationships	2
105240100	tokyo	3
105240100	tom berenger	2
105240100	tom hardy	11
105240100	too long	2
105240100	too much explaining	4
105240100	toplist10	1
105240100	twist ending	57
105240100	uncatchable	1
105240100	unexpected	1
105240100	unnecessarily confusing	1
105240100	unpredictable	18
105240100	unrealistic	1
105240100	virtual reality	1
105240100	visually appealing	147
105240100	visually stunning	15
105240100	want to see again	1
105240100	watched	1
105240100	weightlessness	7
105240100	wonderful thoughts	1
105240100	Ê≤àÊÄù	1
105270100	"""nut up or shut up"""	2
105270100	abigail breslin	13
105270100	atlanta	1
105270100	awkward romance	1
105270100	banjo	1
105270100	bd-video	1
105270100	bechdel test: pass	1
105270100	bill murray	60
105270100	campy	9
105270100	clever	12
105270100	clowns	8
105270100	comedy	22
105270100	criticada	1
105270100	dark comedy	50
105270100	dark humor	9
105270100	directorial debut	1
105270100	divx	1
105270100	dvd	1
105270100	emma stone	30
105270100	ending	8
105270100	friends	1
105270100	funny	38
105270100	gore	23
105270100	great cast	1
105270100	guns	8
105270100	happy ending	2
105270100	hollywood	3
105270100	horro	1
105270100	horror	13
105270100	hot chick	2
105270100	imdb top 250	10
105270100	jesse eisenberg	16
105270100	jesse eisenberg is the new michael cera	4
105270100	love plot	1
105270100	memasa's movies	1
105270100	more back-story needed	1
105270100	no nudity	1
105270100	no sex scenes	1
105270100	not enough zombies	2
105270100	not scary	1
105270100	off beat	1
105270100	overhyped	1
105270100	overrated	1
105270100	parody	24
105270100	post-apocalyptic	78
105270100	post-apocaplyptic	1
105270100	predictable ending	3
105270100	quotable	4
105270100	road trip	12
105270100	ruben fleischer	2
105270100	short	5
105270100	soundtrack	3
105270100	stylized violence	10
105270100	teen	7
105270100	too random	1
105270100	toplist09	1
105270100	underdeveloped characters	3
105270100	violence	12
105270100	watched	1
105270100	weak humor	1
105270100	witty	19
105270100	woody harrelson	34
105270100	zombie	1
105270100	zombies	94
105280100	bad remake	3
105280100	cheap jokes	3
105280100	chris rock	4
105280100	comedy	2
105280100	danny glover	1
105280100	dark comedy	1
105280100	death	1
105280100	drugs	2
105280100	family gatherings	1
105280100	funeral	1
105280100	funny	1
105280100	humor	1
105280100	male nudity	1
105280100	martin lawrence	2
105280100	nudity (rear)	1
105280100	peter dinklage	1
105280100	redbox	1
105280100	remake	1
105280100	shot by shot remake	2
105280100	swearing	1
105280100	tracy morgan	2
105280100	wheelchair	1
105290100	alexander skarsgard	1
105290100	annemari	1
105290100	atheism	1
105290100	kaf	1
105290100	rape	3
105290100	remake	2
105300100	based on a tv show	1
105320100	adam brody	1
105320100	baseball	1
105320100	bruce willis	6
105320100	few action scenes	1
105320100	few funny scenes	1
105320100	friendship	1
105320100	jason lee	3
105320100	jealousy	2
105320100	kevin pollak	1
